Dataset name,Directed,First split,Num nodes,Num edges,Real average degree,Average degree,Edge cut,Average clustering,Density,Num CC,BCC num nodes,BCC num edges,BCC average path length,BCC diameter,BCC radius,BCC node connectivity,BCC edge connectivity,BCC num greedy modularity communities,Modularity greedy modularity communities,Coverage greedy modularity communities,Execution time,Type split
ogbn-arxiv,True,no-split,7500,1983,12.881733333333333,0.5288,92647,0.00808991495112753,3.525803440458728e-05,7477,4,6,1.6666666666666667,3,2,1,1,2,0.16666666666666663,0.6666666666666666,0.4247899055480957,20 random iterations
ogbn-arxiv,True,no-split,7500,2274,13.443733333333334,0.6064,96280,0.008509436126121837,4.0432057607681024e-05,7483,2,2,1.0,1,1,1,1,2,-0.5,0.0,0.7641036510467529,20 random iterations
ogbn-arxiv,True,no-split,7500,2398,13.7948,0.6394666666666666,98665,0.010874955007886484,4.263679601724674e-05,7480,2,2,1.0,1,1,1,1,2,-0.5,0.0,0.8320038318634033,20 random iterations
ogbn-arxiv*,True,no-split,7500,2605,14.940533333333333,0.6946666666666667,106844,0.011283162107878551,4.631728674934436e-05,7485,3,5,1.1666666666666667,2,1,2,1,3,-0.3333333333333333,0.0,1.9253385066986084,20 random iterations
ogbn-arxiv,True,no-split,7500,2234,13.4992,0.5957333333333333,96776,0.00964510100005564,3.9720851669111434e-05,7482,2,2,1.0,1,1,1,1,2,-0.5,0.0,0.7676365375518799,20 random iterations
ogbn-arxiv,True,no-split,7500,2624,14.796133333333334,0.6997333333333333,105723,0.012353815901487914,4.665510957016491e-05,7480,2,2,1.0,1,1,1,1,2,-0.5,0.0,0.7238237857818604,20 random iterations
ogbn-arxiv,True,no-split,7500,2502,14.090933333333334,0.6672,100678,0.012940386478954841,4.448593145752767e-05,7486,2,2,1.0,1,1,1,1,2,-0.5,0.0,1.0164573192596436,20 random iterations
ogbn-arxiv,True,no-split,7500,2349,14.291466666666667,0.6264,102488,0.011494755949866245,4.1765568742499e-05,7491,2,2,1.0,1,1,1,1,2,-0.5,0.0,1.010040521621704,20 random iterations
ogbn-arxiv,True,no-split,7500,2208,13.46,0.5888,96534,0.010518779356390926,3.92585678090412e-05,7485,2,2,1.0,1,1,1,1,2,-0.5,0.0,0.7740843296051025,20 random iterations
ogbn-arxiv,True,no-split,7500,2231,13.708266666666667,0.5949333333333333,98350,0.009244495093332313,3.966751122371872e-05,7481,3,4,1.3333333333333333,2,1,1,1,3,-0.375,0.0,0.9043459892272949,20 random iterations
ogbn-arxiv,True,no-split,7500,2005,12.8092,0.5346666666666666,92059,0.010308145155877085,3.564919767080055e-05,7478,3,4,1.3333333333333333,2,1,1,1,3,-0.375,0.0,0.7350854873657227,20 random iterations
ogbn-arxiv,True,no-split,7500,2249,13.2496,0.5997333333333333,94874,0.01193769132916845,3.998755389607503e-05,7479,3,4,1.3333333333333333,2,1,1,1,3,-0.375,0.0,0.47501134872436523,20 random iterations
ogbn-arxiv*,True,no-split,50000,95290,13.34986,3.8116,476913,0.06615074981705817,3.8116762335246706e-05,49186,17,50,3.1029411764705883,8,4,1,1,5,0.20890022675736958,0.38,12.834435224533081,10 random iterations
ogbn-arxiv*,True,no-split,50000,107654,14.17806,4.30616,493595,0.07207496632258706,4.306246124922499e-05,49167,21,56,4.280952380952381,12,6,1,1,4,0.3967901234567901,0.5357142857142857,43.50863242149353,10 random iterations
ogbn-arxiv*,True,no-split,50000,92171,13.11244,3.68684,471280,0.06306684003078109,3.686913738274766e-05,49254,8,19,1.8035714285714286,3,2,1,1,6,-0.028925619834710745,0.10526315789473684,11.104754209518433,10 random iterations
ogbn-arxiv*,True,no-split,50000,107988,14.19922,4.31952,493985,0.07097228444798899,4.3196063921278424e-05,49206,27,95,3.7492877492877494,8,4,1,1,3,0.4277505165289256,0.7052631578947368,41.51582455635071,10 random iterations
ogbn-arxiv*,True,no-split,50000,102264,13.83082,4.09056,487013,0.06690487961576791,4.0906418128362566e-05,49284,20,59,3.6578947368421053,9,4,1,1,5,0.19101331360946752,0.3898305084745763,17.928337574005127,10 random iterations
ogbn-arxiv*,True,no-split,50000,101290,13.75048,4.0516,484944,0.06770323100661989,4.051681033620672e-05,49194,13,25,3.2243589743589745,8,4,1,1,4,0.33656509695290854,0.48,24.63464665412903,10 random iterations
ogbn-arxiv*,True,no-split,50000,98131,13.52382,3.92524,479929,0.06901932465528489,3.925318506370127e-05,49196,16,47,2.8125,7,4,1,1,4,0.25529583637691744,0.40425531914893614,18.543699741363525,10 random iterations
ogbn-arxiv*,True,no-split,50000,107674,14.15218,4.30696,492261,0.07288369832765147,4.307046140922819e-05,49196,12,31,2.5681818181818183,6,3,1,1,4,0.08801775147928995,0.3548387096774194,34.96248388290405,10 random iterations
ogbn-arxiv*,True,no-split,50000,103013,13.85134,4.12052,486541,0.07053758599977059,4.120602412048241e-05,49115,54,226,5.556603773584905,13,5,1,1,5,0.3353827662721893,0.5088495575221239,26.940707683563232,10 random iterations
ogbn-arxiv*,True,no-split,50000,97586,13.49056,3.90344,479356,0.07053371735993728,3.9035180703614075e-05,49160,13,24,3.0576923076923075,8,4,1,1,5,0.29639889196675895,0.4166666666666667,23.87859272956848,10 random iterations
ogbn-arxiv*,True,no-split,50000,102971,13.84972,4.11884,486544,0.06972681688548961,4.1189223784475686e-05,49210,19,66,3.3947368421052633,9,5,1,1,4,0.19344413665743304,0.45454545454545453,32.22371315956116,3 ordered iterations
ogbn-arxiv*,True,no-split,50000,106148,14.08794,4.24592,492101,0.07164404568202389,4.246004920098402e-05,49208,19,54,2.9035087719298245,7,3,1,1,5,0.23086419753086418,0.37037037037037035,26.70745539665222,3 ordered iterations
ogbn-arxiv*,True,no-split,50000,96100,13.41536,3.844,478568,0.06575055409866074,3.844076881537631e-05,49265,15,29,3.8714285714285714,9,4,1,1,4,0.388468809073724,0.5172413793103449,13.62035083770752,3 ordered iterations
ogbn-arxiv*,True,no-split,75000,238159,14.05496,6.350906666666667,577804,0.0874514704605865,4.2339942310341914e-05,73147,34,144,4.198752228163993,11,5,1,1,6,0.35629545936021473,0.4652777777777778,91.79714250564575,2 ordered iterations
ogbn-arxiv*,True,no-split,75000,219667,13.511906666666667,5.857786666666667,574059,0.08463481459576505,3.905243181020191e-05,73126,24,122,2.4384057971014492,5,3,1,1,5,0.15286908530151772,0.36885245901639346,36.3369038105011,2 ordered iterations
ogbn-arxiv*,True,no-split,75000,230436,13.8234,6.14496,575883,0.08467153846562904,4.096694622594968e-05,73091,70,356,5.427329192546583,16,7,1,1,5,0.27942276956051776,0.47752808988764045,66.22939419746399,10 random iterations
ogbn-arxiv*,True,no-split,75000,227936,13.754906666666667,6.078293333333334,575746,0.08799050769581195,4.05224958555003e-05,73115,100,445,6.186464646464646,15,8,1,1,6,0.41529323105577887,0.5617977528089888,68.5661370754242,10 random iterations
ogbn-arxiv*,True,no-split,75000,226468,13.715706666666666,6.039146666666666,575742,0.08321706838247937,4.0261514597972415e-05,73100,64,373,4.478422619047619,11,4,1,1,6,0.2264500188092062,0.3914209115281501,61.65825963020325,10 random iterations
ogbn-arxiv*,True,no-split,75000,225316,13.67872,6.008426666666667,575272,0.08377023811770451,4.005671186726934e-05,73190,32,104,3.993951612903226,10,5,1,1,5,0.3583504407680232,0.5384615384615384,34.03302478790283,10 random iterations
ogbn-arxiv*,True,no-split,75000,232646,13.88992,6.203893333333333,576452,0.08433766403200343,4.1359840353426936e-05,73026,108,482,6.193319487712011,16,7,1,1,5,0.41770915698359423,0.6120331950207469,41.1486611366272,10 random iterations
ogbn-arxiv*,True,no-split,75000,228244,13.75144,6.086506666666667,574870,0.08643964351704216,4.057725214113966e-05,73005,80,356,5.03876582278481,11,5,1,1,5,0.4106319539704313,0.5955056179775281,44.57620692253113,10 random iterations
ogbn-arxiv*,True,no-split,75000,218724,13.47244,5.83264,572985,0.08500803692321421,3.888478513046841e-05,73064,50,223,4.02734693877551,10,6,1,1,5,0.3961955152431342,0.5650224215246636,41.161383390426636,10 random iterations
ogbn-arxiv*,True,no-split,75000,235318,13.972666666666667,6.275146666666667,577314,0.08747480436066486,4.1834868909363236e-05,73087,30,86,3.1413793103448278,8,4,1,1,7,0.47125390218522367,0.45348837209302323,76.22629523277283,10 random iterations
ogbn-arxiv*,True,no-split,75000,231508,13.859533333333333,6.173546666666667,576449,0.0842235359536673,4.1157526544798376e-05,73107,63,223,5.11699948796723,13,6,1,1,8,0.3898758217677137,0.45739910313901344,56.658742904663086,10 random iterations
ogbn-arxiv*,True,no-split,75000,221430,13.556626666666666,5.9048,573887,0.08161598457553142,3.936585821144282e-05,73141,65,221,6.29375,18,8,1,1,6,0.5274628369866464,0.6470588235294118,30.353511333465576,10 random iterations
